state,season,date,latitude,longitude,description
New York,Fall,1999-11-01,43.56211,-73.45947, Possible tracks & smell noticed by hunter at Black Mountain outside Whitehall
New York,Spring,2015-06-17,43.35086,-73.34347, Married couple has possible daytime sighting while boating on Lake George
New York,Summer,2019-06-12,43.56058,-73.40212, Afternoon sighting by dog walker in Whitehall
New York,Fall,2006-10-07,42.6153,-77.4028, Morning sighting by deer hunter near Naples
New York,Summer,2017-10-06,43.00972,-76.10047, Strange occurrences remembered that happened at a golf course in Syracuse
New York,Fall,1972-10-28,43.1546,-75.73906, Man recounts childhood incident at his home on Oneida Lake
New York,Fall,2002-09-21,43.19501,-78.54224, Daylight sighting by hiker outside Middleport
New York,Winter,1966-01-15,43.0949,-74.27923, Man recalls childhood observation - large tracks with long stride in snow - near Mayfield
New York,Spring,1985-05-01,41.97341,-73.66616, Dusk and evening sightings around Stissing Mountain
New York,Winter,2003-03-01,42.36176,-75.0116, Multiple observations over three year span
New York,Fall,2005-10-01,42.0837,-75.38025, Possible daylight stalking and knocking heard by hunter near Deposit
New York,Summer,2007-07-15,41.59773,-73.64642, Campers hear and see possible bigfoot pass by tents on Nuclear Lake
New York,Summer,2010-02-15,41.94512,-73.87915, Young adult has daylight visual encounter of bipedal creature while driving near Rhinebeck
New York,Fall,2013-11-09,41.87219,-73.55858, Bow hunter with binoculars observes a tall Bigfoot with a smaller one near Amenia
New York,Spring,2018-03-18,41.60511,-73.59506," Possible vocalization 4 miles north of Pawling, heard from Appalachian Trail"
New York,Summer,1996-08-15,44.26646,-74.14589, Two people in canoe see creature on shoreline
New York,Fall,2005-12-28,44.1856,-73.8094," Unusual events at remote family cabin near Keene Valley, NY"
New York,Summer,2006-07-10,43.81495,-74.00528, Possible daylight sighting by motorist near Minerva
New York,Summer,2010-08-06,44.22388,-73.87529, Camper describes morning sighting at Cascade Lake near Lake Placid
New York,Summer,2004-06-16,43.13206,-74.47383, Two men see a 7' tall biped in their headlights while driving near Caroga Lake
New York,Spring,1999-05-28,43.61833,-74.75611, Camper hears strange screams at Indian Lake
New York,Fall,2010-09-24,43.30679,-74.15429, Possible nighttime encounter outside a home north of Northville
New York,Summer,2014-07-11,43.46181,-74.23166, Bigfoot running with a deer in its arms is struck by a car late at night north of Wells
New York,Summer,2005-07-27,43.2696,-77.664, Three men have a late night encounter with a bi-pedal figure
New York,Fall,2020-10-15,42.67993,-77.29334, Two hunters hear definite sasquatch wood knock on West River 2 miles SW of Middlesex
New York,Fall,1994-09-14,41.26455,-74.1468, Motorist sighting in Harriman State Park not far from Appalachian Trail
New York,Winter,1998-02-01,42.09785,-77.93121, Witness has two encounters with an animal near Genesee River
Ohio,Spring,2015-01-22,39.13595,-84.17227, Father and son have multiple encounters outside Cincinnati
Ohio,Fall,1983-10-31,40.47326,-83.44371, Late night encounter by Coon hunters near Byhalia
Ohio,Fall,1983-11-28,40.28488,-81.58699, Memory told of observing a large creature while hunting just north of Newcomerstown
Ohio,Winter,1997-11-01,41.1462,-80.62124, Woman see's a large bear like thing standing next to dumpster. The next day she finds large human like five toed tracks where it was standing heading into the woods
Ohio,Fall,1978-09-01,41.10765,-81.4311, Nine year old playing hide and seek comes face to face with a small ape-like creature
Ohio,Fall,1982-11-01,40.24354,-84.18491, Boy has several late night encounters near Sidney
Ohio,Fall,1977-10-31,38.77727,-83.18179, Sighting at Camp Oyo Boy Scout Camp on Rt. 125
Ohio,Summer,1982-07-21,38.68516,-83.12916, A couple has a frightening encounter in Shawnee State Forest.
Ohio,Fall,1986-10-01,38.74899,-82.97854," Three teenagers witness a ""thing"" crouched on the road, stand up, take three quick steps, and jump over the reeds down a hill"
Ohio,Fall,1990-10-01,38.83628,-83.12873," Witness has two sightings, ten years apart in Cut Rock area"
Ohio,Summer,2004-06-25,38.79215,-82.93085, Man recalls seeing a strange bipedal animal during his one and only hunting trip
Ohio,Summer,2010-07-06,38.69322,-83.12891, Family camping at Shawnee State Forest has possible encounter
Ohio,Winter,2014-02-14,38.9506,-83.02551, Possible tracks found by a man and his dog at a rest stop near Piketon
Ohio,Fall,1976-08-10,40.79362,-81.32337, Man sees silhouette of an 8'-9' tall creature looking back at him from a cornfield near Canton
Ohio,Summer,1978-07-01,40.67979,-81.51075," A series of sightings, screams, and smells near an abandoned strip mine"
Ohio,Summer,1978-08-01,40.7343,-81.15622," Encounters with a hairy creature in the same area as the well known ""Minerva monster flap."""
Ohio,Summer,1978-08-21,40.74451,-81.0758, Ron Schaffner case report: The 1978 Minerva Flap
Ohio,Summer,1991-08-15,40.75079,-81.27147, Close encounter remembered and possible vocalizations heard and recorded near Minerva
Ohio,Unknown,1992-01-15,40.75872,-81.19895," Flap of sightings offers clues pointing to deer predation, similar to evidence found elsewhere in Ohio"
Ohio,Winter,1995-02-15,40.74065,-81.35575," Two friends witness tall, hairy creature drinking from a pond"
Ohio,Winter,2001-02-24,40.77789,-81.25768, Two men see see a hairy creature running into woods
Ohio,Fall,2010-10-22,40.90177,-81.26729, Motorist has possible roadside sighting at night west of Alliance
Ohio,Summer,2011-09-09,40.79438,-81.31219, Strange occurrences outside a home lead to a daylight sighting by a father and son near East Canton
Ohio,Summer,1995-01-04,41.29621,-81.5745, Possible confrontation with hikers at night in Cuyahoga Valley National Park
Ohio,Winter,1995-03-11,41.31609,-81.56152, Road crossing sighting outside Cleveland - St. Rt. 82 near the CVRA
Ohio,Fall,1998-10-01,41.23638,-81.62379, Young teenager has two sightings less than two months apart in a ravine behind her home
Ohio,Summer,2005-07-12,41.35208,-81.57021, Motorist sees hairy biped crossing road by Cuyahoga Valley National Park
Ohio,Summer,2005-09-14,41.2584,-81.56255, Man recalls early evening sighting near Brandywine Ski Resort
Ohio,Winter,2007-12-24,41.25248,-81.60838," Motorist has a possible, brief daylight sighting in the Cuyahoga Valley"
Ohio,Fall,2010-11-18,41.16984,-81.64181, Witness describes possible vocalization near Bath
Ohio,Summer,2011-06-04,41.23739,-81.60576, Daylight sighting behind a home in Cuyahoga National Park
Ohio,Spring,2015-05-24,41.21424,-81.5168, Father and son record possible vocalizations at Kendall Lake in the Cuyahoga Valley National Park
Ohio,Spring,2019-05-28,41.23925,-81.62295, 4:45am road crossing sighting of a Sasquatch 18 miles south of Cleveland
Ohio,Winter,2000-02-01,41.36755,-80.76735, Prints found following sighting near Mosquito Lake
Ohio,Summer,2004-08-07,41.42579,-80.89096, Man has close encounter very near the Grand River State Game Preserve
Ohio,Spring,2005-03-01,39.74678,-89.34647, Two fishermen hear possible vocalizations then find footprints west of Warren
Ohio,Summer,1988-06-15,40.62147,-81.34993, Night sighting near Sandyville
Ohio,Summer,1988-09-15,40.36831,-81.32809, Man recalls childhood observation of rock throwing near Urichsville
Ohio,Unknown,1997-05-01,40.27488,-81.51749," A family's encounters with a reddish brown beast outside of Newcomerstown, Ohio"
Ohio,Fall,2002-10-12,40.6298,-81.5693, Multiple wood on wood sounds heard in the Beach City Wildlife area
Ohio,Summer,2007-02-28,40.20275,-81.1188,  Possible vocalization heard by fishermen at Tappan Lake.
Ohio,Summer,2008-06-20,40.47672,-81.39331, Evening sighting at a cornfield near New Philadelphia
Ohio,Unknown,1956-01-01,39.25109,-82.3997," Personal encounter of a camper as well as a history of encounters concerning his family members, dating back 40 years."
Ohio,Fall,1987-10-01,39.14299,-82.41166," A family is shocked to see a large, hairy creature run across a forest road with a pack of dogs in pursuit"
Ohio,Spring,2000-05-25,39.17029,-82.47604, Young teen is chased by a seven foot tall hairy creature
Ohio,Summer,2004-06-20,39.24523,-82.27037," A woman has close sighting through living room window, very near the Zaleski State Forest"
Ohio,Spring,2020-04-12,39.42606,-84.10463, Possible knock heard from Little Miami Bike Trail near Ft. Ancient
New York,Winter,1999-01-16,42.24542,-77.98756, Young girls remember seeing a hair-covered creature running under a streetlight near Belmont
New York,Fall,2004-10-15,42.15947,-78.82683, Daylight sighting by turkey hunter near Napoli
New York,Summer,2013-07-23,42.06832,-78.7492, Couple observes a Bigfoot outside cabin window in Allegany State Park
New York,Winter,2005-02-15,44.66399,-73.73606, Possible night time sighitng  by motorist on Chazy Lake Road outside Saranac
Ohio,Fall,2017-10-28,41.29247,-83.05098, Daytime road crossing on State Route 19 just outside of Fremont
Ohio,Summer,1980-07-01,39.49265,-83.11422," Father, son and cousin enounter a large hair covered creature while wading through a creek"
Ohio,Spring,1977-05-18,39.70042,-84.62567, Case report about a sighting by a boy and local rumors about a bigfoot in area.
Ohio,Unknown,1962-06-06,41.30265,-81.30896," Sighting in the Audubon wildlife preserve, outside Aurora"
Ohio,Winter,1999-12-22,39.17257,-83.26393, Evening sighting by couple near Latham
Ohio,Summer,1978-06-01,39.78594,-82.29162," While hiking with friends, eleven year old girl almost runs into 6' hairy creature"
Ohio,Spring,1974-04-20,41.48962,-83.06977, Possible night time sighting by hunters in a marsh near Port Clinton
Ohio,Winter,1958-01-15,39.63382,-81.40079," A series of large, human-like footprints are found on a farm near Wayne National Forest"
Ohio,Spring,1995-03-11,40.04603,-82.14536, Night fishermen recall possible encounters near Dillon State Park
Ohio,Summer,1977-06-01,40.38609,-82.69884, Children have daytime close encounter near Sparta; UPDATED with Witness Sketch
Ohio,Fall,1988-09-14,39.61205,-84.36754, Night time sighting by resident near Germantown
Ohio,Winter,1994-02-15,39.75531,-81.02917, Nightime sighting on SR 78 near Woodsfield
Ohio,Summer,2000-09-01,39.9784,-84.1735," Mother describes possible observations by children near Tipp City, along Miami River"
Ohio,Fall,1976-09-01,41.02572,-81.77677," A childhood encounter just outside of Wadsworth, Ohio"
Ohio,Summer,1972-08-01,41.1174,-80.9835, Nightime sighting at a Lake Milton marina
Ohio,Winter,2003-02-18,39.96627,-83.51394, Two motorists have a lengthy sighting along SR56 near the Madison and Clark County line.
Ohio,Summer,1998-07-01,41.05304,-80.51186, Large creature dragging a dead animal crosses road south of North Jackson
Ohio,Fall,2001-09-30,41.09087,-80.77592, Young man recalls encounter behind his house and close to the Meander Creek Reservoir
Ohio,Spring,2006-04-01,41.12884,-80.85832, Possible sighting at dusk on family property outside Youngstown
Ohio,Summer,2009-08-12,40.95818,-80.97507, Woman recounts nighttime sighting of a small bigfoot outside her home near Beloit
Ohio,Spring,2012-03-24,41.11447,-80.14099, Possible daylight sighting by a passenger traveling along I-80 over the Meander Creek Reservoir
Ohio,Fall,2013-11-12,40.94825,-80.69776, Coyote hunter's possible encounter with white furred juvenile.
Ohio,Summer,2021-07-17,40.91197,-80.70913, Couple returning home spots a bigfoot crossing their driveway outside Columbiana
Ohio,Fall,1978-09-30,41.09302,-81.82391, Sighting by motorists along Poe Rd
Ohio,Fall,1992-09-20,41.12012,-81.81317, Driver encounters an unknown hairy biped just outside of Medina.
Ohio,Fall,2000-10-01,41.06019,-81.79669, A possible sighting of the River Styx monster crossing a small clearing
Ohio,Fall,2001-09-25,41.06648,-81.96419, A young teen sees a hairy creature on the family farm while riding his bike.
Ohio,Spring,2003-05-01,41.03,-82.0101, A man standing on his back porch watches a large hair covered creature run down the railroad tracks and jump down into the brush
Ohio,Spring,2013-04-13,41.11417,-82.07824, Possible nighttime encounter near Spencer leaves three men startled
Ohio,Summer,2013-06-25,41.22248,-81.91616, Woman is startled after seeing a face with yellow eyes peering into her kitchen window near Valley City
Ohio,Fall,2003-09-03,39.89172,-84.14493," Four teens camping hear grunting or snorting, observe creature walk from corn field into the woods"
Ohio,Winter,2009-02-06,40.04342,-84.04518, Witness has numerous encounters and collects physical evidence over a seven month period near Christianburg
Ohio,Summer,2004-08-15,39.8494,-84.15971, Motorist has a brief daylight sighting at the edge of Huber Heights
Ohio,Winter,2005-02-15,39.63662,-84.36874, Late night sighting by motorists north of Germantown
Ohio,Winter,1978-01-01,40.4764,-82.80257," Three fox hunters witness a ""Freak of nature bear"" step over a fence and walk into a thicket."
Ohio,Summer,1978-06-20,40.46339,-82.82576, Mini-bike rider has afternoon encounter near Fulton
Ohio,Summer,2002-08-15,40.5896,-82.82214, Two Motorists Have An Early Evening Sighting North of Mt. Gilead
Ohio,Winter,2005-01-13,40.50945,-82.87663, Two young men have a sighting while tending a campfire near Cardington.
Ohio,Summer,2003-07-26,39.90416,-81.98721," Woman observes a sasquatch behind her fence near Zanesville, Ohio."
Ohio,Fall,2015-12-01,40.01209,-82.13298, Two deer hunters experience a likely week-long encounter near Nashport
Ohio,Winter,1977-02-01,39.88653,-81.27132, Two women driving to work are surprised to see a very large hair covered biped running along the side of their car.
Ohio,Summer,1982-06-19,39.64081,-81.47081, Night encounter near rural home outside Crooked Tree
Ohio,Summer,1988-08-01,39.93154,-81.28671, Hunter states that vocalizations heard near Batesville are identical to recordings on BFRO site
Ohio,Spring,2003-05-11,39.64193,-82.1013, A family witness's a hairy humanlike face in the cars headlights while pulled off the side of the road
